,DATA.906792,DATA.924110,DATA.905947,DATA.905975,DATA.905939,DATA.905936,DATA.905974,DATA.909698,DATA.910903,DATA.905976,DATA.905977,DATA.909255,DATA.905961,DATA.905991,DATA.905978,DATA.1240202,DATA.1240197,DATA.909256,DATA.905969,DATA.909264,DATA.905964,DATA.1330935,DATA.905958,DATA.905982,DATA.1299075,DATA.905959,DATA.905981,DATA.909755,DATA.905946,DATA.905956,DATA.905962,DATA.905945,DATA.905983,DATA.687586,DATA.905954,DATA.905950,DATA.905963,DATA.906793,DATA.905951,DATA.905935,DATA.1240128,DATA.905949,DATA.684052,DATA.905984,DATA.905973,DATA.905960,DATA.909728,DATA.905965,DATA.905972,DATA.905968,DATA.906804,DATA.905971,DATA.905970,DATA.910851,DATA.905948,DATA.905952,DATA.905937,DATA.907067,DATA.687800,DATA.905967,DATA.905990,DATA.905979,DATA.908443,DATA.905933,DATA.905986,DATA.905942,DATA.905944,DATA.905955,DATA.905957,DATA.1480374,DATA.908123,DATA.905985,DATA.907790,DATA.905940,DATA.1240221,DATA.905980,DATA.907322,DATA.1240172,DATA.905989,DATA.722046,DATA.905941
7644,5.449534363312769,4.6630493474142405,5.38294936959336,5.8697843474726294,4.739576646788599,5.31062069895534,4.821313560792559,5.79843012209276,5.28849558438931,5.34877385238264,5.10241772380712,4.52415359350647,6.78244476867565,4.3397808961460695,4.58498085135487,5.067817416057889,4.6900123969683705,4.286721261988229,4.3568815051879195,4.92161780800795,6.392354319461969,5.42513795233789,5.36029596987085,4.11454199735111,4.70087881034677,4.71229556308531,5.6535427487484595,4.39647706352861,6.22584327012604,5.3533441186189,7.21897216730072,6.158176918629611,5.25125890393838,4.8570524192798095,4.60146392478625,5.36663088783461,5.83097325297347,5.48826875540125,4.87230268274694,5.414361391208839,6.079888143523309,5.00220951441967,4.392144579192601,4.5382663113643,5.38832628230304,5.19589897292307,5.97044440334484,6.117864802658139,4.96239390365938,5.42797786843558,5.265694969411901,5.25269432669308,4.78894088250469,5.20838097841075,5.23057405563059,5.4936073461387895,4.29698171679863,5.89078886956601,5.21308860847167,5.34769739030668,6.0586652010231195,5.8706071127466295,6.446893792208459,5.5876638710434605,4.80618833602678,4.89023337876705,5.4839934742043,4.54595963520517,4.347518121933,4.51740357534499,4.6525092610993894,5.48071099232007,5.31949732506555,6.006643349971499,4.64458610076909,5.62376410638407,6.45841475158836,4.7394342549946105,5.33778943478353,5.03517909026825,5.02864915609416
7657,6.3707083973486505,5.61834765766747,7.30238266004396,6.01427128855083,7.42954492169106,6.87169252212694,5.8432308422663795,6.07661339618614,6.89929366698817,6.7107949441132995,5.48915129562164,5.17019857049537,6.329999986716611,6.93729856072083,6.1646523972110305,6.45101780339105,4.97797897128263,7.5518919719146,6.9935811369110406,6.549242514657969,6.79437742910686,5.5733627967493495,5.12022650444864,6.31078899381721,6.90365586813687,6.42379902595115,6.88106200806217,6.5410758991857,7.2151218322692,5.81927186413923,7.68533532117146,8.05414453213207,6.159851521654401,7.7340673330609295,6.14240444599684,6.80070042362403,7.652545905821559,6.2623558191052195,6.120677969038531,6.87184019287301,6.19988897752511,7.196386552753499,5.68483502211226,6.544906482830711,6.87578431205355,6.517633030917501,7.51283738404904,6.92993907628372,7.70792803318336,6.2390580100790505,5.79840660891775,7.06869136256637,7.51628359334468,7.09233861438519,8.69167282166614,5.29415154045193,7.89967657609586,6.53376072118503,8.37289571854997,7.67147896788195,5.979847486116309,7.80345362999601,6.66579651652125,6.29230518620486,5.63706179141109,6.54187740028918,7.148157657358801,5.29430918911015,5.74277264728524,5.91725249776465,6.4193424692417596,7.42983368086511,6.22344779666502,6.021344980106099,6.67723447253919,5.98765516515157,5.30031197132584,5.7279380521655,5.6952660547366,6.848830970114349,5.274713301680579
7659,5.30133033679709,4.84054934511026,5.2140604886706,4.86457881023378,5.33717981213708,6.0561586354701795,5.112711298095769,5.78194135914981,4.9882904667378805,5.275464743999231,5.5084605198153405,4.85352866459047,5.45409510068997,5.149218874023809,4.7722914647879495,4.66364954567441,5.370129613053911,5.27728080310439,5.24274980824147,5.15233212329285,4.81458680301553,4.589844964524911,5.36051340628055,5.18422852826154,4.9417312549839405,5.41371882855289,5.172934747292509,5.31487969593694,6.436350220173651,4.686338238585719,5.26539495184088,6.723294889056589,4.961768588301901,5.13200169263883,4.70275735650901,5.18057679643804,5.72665203258074,5.12954893283415,4.591008591189469,5.07301368918632,5.60431560563744,5.18235525886194,5.22314126324867,5.32557011086526,5.79752317663293,4.8745893640639,5.07411222995568,4.86678591266407,6.761596056893719,5.33117319524829,5.26803796803125,4.95029066655357,5.54217446099846,4.22148554408565,5.215155524245491,4.88659680878803,5.445964904061201,4.947970960523651,5.20907067852238,5.14529613222438,4.85986639329992,4.1928858191756495,5.2729747584881395,5.05063057436677,4.65351447668741,4.89224737913864,4.62603997950972,4.64429564436532,5.818838609894401,5.545394360005879,5.5408307216082004,6.03920238268443,4.2024664644802305,5.06072519881969,4.328387459297,4.30380037299991,5.1699287726821295,4.4585025294629,5.670641234007241,4.96890840646029,4.9233996486324605
7709,10.466007099995,10.2743099961758,9.204695734288538,10.0340815092032,9.83018272684679,10.332341475960002,8.92076785277789,10.0550581273616,10.016654658769902,10.1764532683818,10.059013898195301,10.109888330489099,10.5288189212859,10.2066375393333,8.91337154897565,9.63358851708352,10.5520135286443,10.954649603206501,9.86393314550768,9.68798623500589,10.0854740873607,10.1630884530896,9.52230184670258,9.93576976518061,9.715671133248,10.2970675813747,9.86302938143985,9.40571685798979,10.342546936476399,10.963798980636598,8.78467503544727,10.0859869510822,10.1280376976302,10.2576255384815,10.0703360301115,10.2729962878309,10.9408624467235,9.774493857993619,9.0281256953769,10.1054556336644,10.281067326746301,10.0784155711685,9.91730612001489,10.5865744314408,10.058660670569001,10.3936512906501,10.7062152234617,9.67052811142054,10.2129712318899,10.1931495876689,10.187421362944699,10.252046425419401,9.68035591619034,10.345376421830302,10.3798979787046,9.48513429967211,9.94718411548074,9.95546915004126,10.132942704044,9.99083758162343,9.49069179336382,9.4335254252595,10.1701695443577,9.90806377387783,10.462870137836301,10.6385733018325,10.6890362037456,10.405457077686801,10.320370824114901,10.0934053906014,9.814308045080109,11.1248803421455,9.51570018529127,10.242177980337699,10.4061738764477,11.016438061958402,10.150410673763,9.96002844939595,10.3137888835235,10.5363223181034,10.7160412381793
7733,5.34363171329644,4.42697323199907,7.85607303372904,5.840162093938839,4.3333101517660495,4.98778193730541,8.3940729103874,6.0525963852470195,6.43271885207706,4.36024268753372,6.291979706164111,5.23853605271543,4.57065851036149,4.94697485468843,7.37845801919141,5.95761883232362,6.99081422058028,3.89124161647507,3.6255301438143506,4.91983242502157,4.9748971788246905,5.19855495443558,3.51749275479484,6.4578675123828395,4.18900460590133,5.39084874037588,6.67440562306988,4.511132674157349,4.7546128223736694,5.81937766921239,4.99941679111047,3.88334086199014,4.17769827142364,7.2602927644316395,5.89415600130787,7.7633258364308295,6.34797094910038,5.02308868026079,6.160202215733651,7.45778913400581,5.3517994006817,4.82757682138446,4.801770782506581,6.5656180899816,6.22474419346683,7.050013647610919,6.21771157926213,6.57763651603581,5.2712596027847995,4.595666338026589,4.8582052352241,5.03245743717095,4.80680021422234,6.39855970714181,6.57702328004172,4.13183070538674,4.46663735871675,6.3107734884502005,4.92203215913331,5.419321176720611,4.9129307754279194,5.14126626814824,3.8367824097041,4.95311968047738,5.740623549612089,5.755430155435341,5.575007553049559,6.543105019108371,6.33119746973616,4.40054941555755,4.3887590712927,6.080243503910331,6.41692467943406,5.20135076994092,4.741698135234589,6.597881426726331,5.01649046952683,4.9660349850297,5.7128705666424,4.43829426359518,6.46812029193112
7743,3.37994494846835,3.55022954189887,3.1760805793706806,3.6865610209909505,3.50711294013201,3.58528250061122,3.22452595910218,3.26712904135832,2.9729790033344305,3.19676050872248,3.3885194058575805,3.36347788725717,4.114061478991291,3.2033294826767005,3.10626932193026,3.4010920015568398,3.24185624740931,3.31875599968331,3.06444339045509,3.2090490671201004,3.16299079352031,3.1866426644171297,3.2615970255764597,3.15203998763029,3.36143394527287,3.03745046020923,3.38844668939773,3.27034524965495,3.74036250615036,3.02754956187706,3.5798084142983697,3.47055072908125,3.23543628034226,3.3962896141185,3.22591052377349,3.34621307435417,3.2052870398651896,3.56752399102966,4.4566605019156595,3.489411063154,3.9267948214932598,3.3770781593391206,3.01105796562047,2.9990384514914306,3.1424939210229503,3.57703293376432,2.9113723516100496,3.24715908114829,2.96591205992369,3.21233372299039,3.41609594313188,3.11323787394346,3.0742022366446,3.09597667668675,3.3355507922234304,3.5449609063995298,3.36885800831062,3.3472398262299596,2.9660891552682,3.2540513652471,3.3804387108927405,3.0544658223813097,3.0652329996222,3.1352750473663598,4.04387574059558,3.2237688507996203,3.0081174461247904,3.0757438473468,3.42457055154971,3.2892132414437096,3.55679938111448,3.4991839242171494,3.4213068060430496,3.1909904611148705,3.0659288408437,3.13202422533393,3.41427730409835,3.15432894690595,3.48409801951995,3.21480722771357,3.7261851237642403
7770,5.443413382573381,6.01886160245751,5.3461443269104905,4.571635617417559,5.07807890135779,4.51539075425115,6.12862666650187,5.76189043202601,5.82289094209916,4.953029381577269,5.3689181203754295,3.21017508357256,3.9311335644817698,4.64113899142933,5.60401435800926,4.37398545747986,4.8214212442856,4.590143204927769,4.46838966019521,5.42539766426896,6.254194481696159,5.01982793624968,5.86778963974929,5.22094160708078,5.44512197972149,6.547306806546239,5.49529193218515,5.034157812436611,6.7362227758494,4.49407466348502,5.27189577269977,5.755020148224549,4.70119762418482,5.2539201106694104,5.08321540943568,5.18348042702109,4.9340074219345,5.162909250397651,5.839723002288831,5.725830113217451,5.35996780178803,4.725375760676849,5.456848905098469,4.867950486555981,5.74305876531676,5.6725948476543895,6.27896730567763,5.906457865617959,4.2845291368203595,5.30373777054531,5.372760639687799,6.007630753649499,5.94927865232594,4.428387459744481,4.73509643734827,5.8285942160893205,5.954099304022829,5.27859655778808,5.012610107586981,5.01357600655073,4.719229544674089,4.78545158845412,4.98641880161029,5.403049888747869,5.13419287813597,5.632590651376151,5.6633474213276696,5.76147219451988,5.73947810022295,5.069766582733981,5.26663469048901,4.9572059021572406,4.975128068675231,4.93576177685034,5.55243792166574,5.268280582462451,5.69603575261541,5.47067346092459,4.115092760947681,5.48956082911818,5.30478955158588
7776,8.570492047813769,7.98205153738701,9.44045902834459,8.34174302803359,6.34069839171484,9.988094648600391,9.51069371722858,7.544848261210821,8.40705276936862,6.5629209742654595,6.71974751594563,9.28582004944732,8.140384684498,7.9987357377604695,9.26696259988225,8.07103676942255,7.3072500203602395,3.2122308756060804,7.6737282587749895,10.032848943614301,8.90982809048346,10.814832687691,8.46495340890672,3.78251601383923,3.63400939814935,9.52937579703598,6.8816419841867695,7.8194683307571795,7.72399067331291,6.501693584838541,7.7415672560876,6.00515906141098,9.55515244957444,8.53363217103858,4.7503277836156705,7.62199947866506,6.72873503408386,7.0456836775173795,7.539396221528991,7.9283046887335,8.90951979153689,6.9200883072575,8.878081675001699,7.30145716787964,10.182419117083,9.94132845575234,9.13996028005941,9.73758603986293,7.692164350109099,7.088455216450651,3.29320273892597,6.6528692857231295,6.57116226626865,6.747487934580799,5.644690392027731,8.51334586305375,7.77408256131403,7.09756656486297,7.6451700787274,8.54609654202823,7.12431527586926,7.940217654390629,6.10761730038088,6.026694436950071,6.800307884754489,7.808750754662809,3.4121354103051003,6.9333564275069595,8.51320360151222,8.25528659366809,8.15058927573303,3.8577688115209003,9.62575940129452,7.67643408514145,8.65163004463146,8.543871032445571,10.2352117123857,9.372014479177212,6.92489560440407,6.56598061653817,7.4318641553830895
7780,4.98886904141422,5.24745559704256,5.21184976409794,5.168895589885361,5.4453095674411705,4.939602588758981,5.237813856025309,4.95551630435308,4.95749177092794,5.01665189713741,5.58316012314263,5.0257040899232,4.72302588066296,4.74719214058245,4.8144843665937005,4.93362704625798,5.345515811268231,5.31671057032343,5.7352303105225895,5.40566892034232,5.09399802668046,5.091941476543759,5.54299445538603,5.05391926622871,5.0208061404548205,5.80727910270952,5.03456582181337,5.19679057955165,4.58979927889492,5.00391531819779,5.08619813902695,5.4040407134920505,5.47921434515121,5.480741256934639,5.872376045970019,5.10609869054125,5.24286325800518,5.09497265110252,4.663055413475361,5.18603841180194,5.0165970918810405,5.63274260562963,4.74317353743664,5.3553528868462,5.28475000065007,4.596140189652201,5.25199829140181,5.379068891567769,5.31854373739481,5.157642941279099,5.4018748039415,4.94785376568483,5.2298459367341295,5.6807376465652695,5.672034561308269,5.63065853833825,5.42340743290043,5.47072950124528,5.5813615206873095,4.90169088199615,4.74876788889975,5.55472361105098,5.761271498854059,4.762799531470099,5.31417933294797,5.1211396665323,6.60665335231293,5.410611600776,4.6604953605781905,4.411913272724131,4.641860180819839,5.6517356797349105,4.3575006622678,5.10902731251762,4.50620211503122,5.47464481780525,5.1789992968080005,4.908311709766981,4.51966380063744,5.09254770293273,5.581777601861041
7781,3.7787448368244396,3.2893848161120802,3.7414912779622798,3.5916763350673198,4.49000759460115,4.15702401344393,3.30342140396276,4.38134796024222,3.83750779242463,3.7794878721974303,3.93753592812134,4.2004748891641,4.665748781182531,3.9259580074969898,3.6085754461134396,4.09608147430996,3.82137276534292,6.70415736385198,4.23848560830314,3.74013531321029,3.59145326398399,3.54162139422753,3.4748404181166204,3.77951345546266,3.81629385383831,8.173142097810791,3.7637701319770303,4.34489617690449,4.15079499401078,3.5997077360691803,4.298892074634431,4.25538149317431,3.4260392714379595,3.73356791239752,3.6550859376674403,4.10699724681404,4.04488658968271,4.05984199818354,3.6420089560205096,4.09276771538081,3.48609395208448,4.25289300484115,3.47114515458575,3.94708837236512,3.88877006613787,3.54635347927194,3.50866764278895,3.54218136659724,4.18298931583196,4.19770113768997,3.9060233347159796,4.36005559133239,4.30824080766746,3.9960137568912404,3.41073229580715,3.3816344532528197,4.730958542448519,3.73151949131891,4.4613917729998604,4.5418400549613205,4.0633012557418295,3.70475819895375,3.45743012978237,3.99599655215489,3.7407063993015996,3.5186257430588,4.55911610807559,3.729395132149,3.66883590413775,4.1446300706652,3.70298609549128,3.917297880022,4.56420273604037,3.96612788784864,3.8096136794943303,4.0235251863829395,3.5639530691198904,3.7345739853243196,4.07521186140693,3.9352183836437007,3.70586740541518
7782,2.8433563133198305,3.0855164254652405,3.0956989179455,2.8497212857802303,5.19783534626108,4.09584933509251,3.14219527688235,2.9979139884367103,3.05129858101668,2.8948806593054597,2.99963890353337,3.1701976752931897,4.71233182354582,3.4276501685988903,3.16418807731991,4.03677922654295,3.30209935444777,6.53024529995842,3.7310456769398903,3.08831469167339,3.80503507429227,3.13169927855498,3.3424596861872202,3.0700324435971997,3.77955502815754,5.90451047333434,3.5595210152895804,5.209496898001411,3.43968279954539,3.1123524023877103,4.45934278279588,3.6232170957335903,3.2873806326833903,3.1613097675386697,2.76121505953672,3.78860097940443,3.1979063783448796,3.1229815201336097,3.0176209384827297,3.25273157434763,3.26616270375368,4.6438805053145495,2.9567189289563798,3.17713336861878,3.16246062471434,2.88173019213117,3.23424838724226,3.31143270848404,3.04400510702597,4.51914196796865,3.02169120204809,3.70434383263123,3.8136136880559803,3.78173768828866,3.1336235104340804,3.1548495589735,4.43893859765581,3.14206696567429,4.3977990125463995,4.77393662993671,3.37091372272068,2.97744217233763,3.5940243478637,3.45673209652556,3.2354346182831604,3.2990016523878105,3.37781805664005,3.29887992996616,3.1534916269942403,3.79679221976058,4.21047117269406,3.26339204717652,7.39801127162872,3.0367400178488797,3.2550694827932998,4.1362614987614,3.3232792129671003,3.1682571708400102,4.58490454359522,3.31837620725221,2.8961183455376296
7799,4.63898282847457,4.18476529566243,5.18371379766426,4.939611243783331,4.75410667009745,4.24987441073707,4.76252819467291,4.49562532953062,4.53285865737329,5.02612180312093,4.845696906393691,4.81170763852422,3.8464835178081804,3.91759042215531,4.37306330464364,4.18886005453324,4.47352497913858,5.61695094624342,4.083322840192951,4.17196491934832,5.13285535630017,3.67251441620934,4.088709994770779,5.31121531653246,4.690442989660959,4.70851501115488,4.193567432394129,4.605868222384321,4.6501841957823,4.09314288250315,4.28823776067409,4.2040630818846605,4.04583437987348,4.75270435248715,4.3460698638461,4.106677547571991,4.61013697708155,3.80031093901275,4.07935821622912,4.634385475228441,4.492688327373769,4.01440368086455,4.59131990770426,4.80618449244699,4.481725293368799,4.0845763595044495,4.8105896438841595,4.8921954378010195,4.652712708796151,4.42433317576978,4.21570142719442,5.13247998703797,3.94785622741323,4.15778370666265,4.6708538896751,4.44548688888722,4.73987067170012,4.1450469052885,4.56254621808776,4.14951960414397,4.76235879437534,4.04941763021748,3.85187875316383,4.78963842472209,4.43906488628732,4.28818541085443,4.4556610650704,4.26309063620321,6.043307352753249,4.18356264598433,5.00062516956745,5.07437603155355,4.35751473487149,4.86379936733336,4.27566970113734,4.224781353976221,4.5455656052193705,4.19843043849191,4.4910102378582595,4.20146242761701,3.9899544319797404
7811,5.68594450850763,5.971850429267991,6.528009009095861,4.086992390313689,5.744058240923651,5.74946765757712,5.6738147364461895,5.851325846703101,5.25956948287497,5.357583068967981,4.9377635079534405,5.94184027443172,5.00127086848624,5.15738301028998,5.0013014949849905,5.53843963972941,4.89658583206155,5.252559540464401,5.82520915341088,5.44364346714306,5.2806550877240594,5.43762436733966,4.8698738887905995,5.31103403159633,5.32055313558293,5.93631074000546,5.819986480740059,3.53488450334464,5.51649199641458,5.551853524444281,5.94431707480824,5.99475171078877,5.29271655685852,5.85939218595305,5.3879540861694695,5.68766850793752,5.585935197488889,5.271854733922701,5.00395260287296,5.3200539878696205,5.48660737298848,6.15150470683337,5.79817292920662,4.97289011907025,5.501824672400531,5.594486828262419,5.652654285199139,5.72774638704833,6.18156463503927,5.91133779774644,6.34124766583155,5.62282425117404,6.4653811493747595,6.824054143753901,6.15417759175307,5.41461084818079,6.207150656094201,5.947136210713491,4.9829799053476105,5.5522863228598895,5.032320384890809,5.3229107367700195,5.65328444938089,5.0967557516553805,5.776575147387709,5.19227093747304,6.28993571594463,4.83112768212925,4.73298484204546,4.93140181029744,5.045591297927491,6.09320223842781,4.49011745519076,6.290484364840701,5.3732946664804295,5.29445141406864,4.84568105288033,5.11825407799902,5.43125074632625,5.21069350690925,5.393733312110539
7816,5.855816099168741,6.22504554023494,5.584920649459339,6.36172626790293,5.47435909354887,5.94257286154644,6.82693963505859,6.58312811206043,5.6895169634757,6.18046588683126,6.36462563920797,4.73577049446856,6.38302353999519,5.35240656497792,7.0271807872895895,6.07012653999335,7.06650894009176,7.748728394567679,6.54849491358222,5.890302778417849,7.74787930299363,6.13302992282409,6.67008237517931,7.67825169910711,7.5960124897348,5.66221206692299,5.81121932355767,6.39548652992056,5.650559951340901,6.13696358062413,5.87606840292977,6.39404063989837,6.08857188141787,6.65248337940558,5.95888515476337,5.95601769372163,6.4391830684008395,5.3855943218345095,5.927269804783339,6.83704264175933,5.94858880134485,6.06478212730288,5.73634172048127,6.697424722157731,5.8127085037783806,5.66742200781363,6.76425017152455,6.4144010832503495,7.264672607540491,5.301002810958661,6.391112266510871,6.18353321686468,7.0837885536617105,6.687875679004941,7.40635625279216,6.914550453545389,5.984474267190611,5.822244981404951,5.98916060498171,5.86047995722288,6.74645383091229,6.2232632949042,6.552710088471461,8.17914600844768,6.09446865014671,5.8197747982058,6.91306444323014,5.85991852992037,5.98224741925636,5.393601703972959,6.94278351361397,6.08556101918099,3.2693198333731197,6.27418045946483,5.91040401744962,6.08641329465936,6.44356650515103,6.66490446132471,4.92799804180191,6.10574054107622,6.06252286823578
7824,9.771060479842019,5.71117156206917,10.918218619405,9.25466281596527,9.15549559626415,9.766124619857392,9.64019418186367,9.519523736461519,9.57375451925597,9.757444764352961,9.142637974523891,9.96790610113681,9.458347816855131,9.77862639137611,10.5472056990835,9.299762768671199,10.2527380327029,10.4130687272958,10.8402036998456,9.91436173085723,9.126706217654641,3.63068485864356,3.4817142051784105,10.5132579556105,10.158012764120999,10.249824004304301,10.6751287921161,9.98975194559909,8.35397529110245,9.45641443040575,9.25457106709674,10.2961741255528,9.56140251707355,9.864878888298401,10.231761502138301,10.170410304907199,10.322143928947199,9.669002951275429,9.95237886180538,9.980049560645009,9.95778758162855,9.70716901781702,9.56522102048963,9.30021580584474,9.112790163983439,9.21240682767945,9.68697687926889,7.41570457490493,10.1060010565594,10.1995691591269,9.123040235373711,9.329090004176551,9.55305679541164,8.75099145733563,9.741684501147711,3.5106968592473002,9.537898613741241,9.88809382455049,10.6364202734547,9.77931847836947,9.592891971304232,8.34528060547474,8.941503168359821,10.1290529417456,9.08686527983407,9.09612580660846,9.29763287828435,5.20246454247992,8.62358841338931,8.05458197796585,9.086267520661089,10.219035766856098,9.77514581776285,3.21714497363164,8.14213091122522,8.67579572351511,3.7222684052987405,8.18568260626078,8.468667794263329,7.47341507331205,9.09139386177043
7827,4.92205075628798,5.11533404390892,5.21822442015105,4.98019720205491,4.41079314699125,4.4941791787435,4.51547180317561,4.80255375169949,4.42524700509477,5.10806885154654,5.04653660676579,4.16690851008597,3.9471849147080698,3.96113217564711,4.32844724417641,4.50403463158517,4.552956823460719,5.5851971789985395,4.70289590793377,4.66680223579246,4.06530410934261,4.25188381370995,4.5233472943507005,4.798111184747571,4.48163793798128,4.58625677623366,4.20892990422994,4.77753324256612,4.88392066021445,4.37463606896973,4.75576249177908,4.91163063326555,4.43069085470828,4.544764546082639,4.3849116877982,4.2054331354771,4.26372261543391,4.2912306576187795,4.37861203592922,5.00575744070843,4.3941498586819,4.30245528073466,4.41611682409476,4.50875930756803,4.10503526491151,4.82937279497596,4.83479619457602,4.80738224733719,4.475469532910441,4.29118505832212,4.28850241922321,4.35652142886061,4.3675969146771605,4.68534102709292,4.21930138113594,5.02309446004679,4.4369524463089505,4.5852974548841905,4.339485180765069,4.51910647884257,4.34583308315982,4.77802555495916,4.1178321710837,4.2175181966758295,5.30396633195402,3.9959888145008997,4.69111444588568,4.67386885537791,5.023614285013211,4.28898098842111,4.7818150601313,4.83920193239533,4.4799221570338705,4.17860200719365,4.34510677127096,4.2939463825411295,4.417183426191451,4.65940528996709,4.226021309585939,4.6227825933031905,4.398015444593311
7863,8.20600187590302,8.24739801853865,8.39565102515259,8.83624439911441,8.29818896743046,9.52672612131787,10.3636841702247,8.06606503414104,8.68470492091782,8.65531995462972,8.661446407452969,9.861858669191331,8.170501850137558,9.64172818149167,8.125736310951119,8.20150446611614,8.96708156837783,8.18022695475199,8.6962211538735,9.246714219790551,7.7610668564707,8.61778258951408,8.10562328929695,8.19063293161799,8.0345480204053,9.520622643727869,7.79450315459647,8.09640807769196,7.88189017583704,7.82487018932951,8.567261665525251,8.26613557032583,8.00769338482779,8.44649218081656,8.335042910259839,8.53768605034942,7.9504588551351905,9.34857439600068,8.77119547310291,8.21409041499111,8.971703709903188,8.33161732854925,9.63014204984784,9.09901376746256,7.692500613898639,7.902954268541019,8.96854049553911,8.57571873798956,7.35057083194104,9.49340684291879,7.9564090625252195,7.782430651494971,8.09768796776697,9.04896442571118,8.30053723946307,8.36827307135051,8.80361421452864,8.731811338250651,8.54155697017748,9.05651392767586,9.755258186274249,8.310651708755161,8.4579184691431,8.8005340414153,8.14643625548207,8.375415828319909,8.527379367445759,8.600739387380099,7.91303413472206,9.813199934392962,8.484748408946531,9.22785908707742,8.189723819131531,8.915289017342511,9.9081152852818,8.27070204207535,7.8150265340563205,8.41588986253471,7.99341692846115,8.2305233083917,7.4340440259022
7895,3.20819645677535,3.39355485670982,3.3381453641684504,3.34572209338076,3.36586782948219,3.2838496984035097,3.2644690574906803,3.2227762942737503,2.9000641676246697,3.34783119526685,3.2303523135473995,3.1339970307142098,3.11702650396681,3.6231637297321004,3.1795729818710203,3.2269831957937,3.47111467267348,3.3881311445466102,3.1465218541359703,3.39659529195727,3.3964151565681,3.47597349907048,3.47889398690504,3.33791733224732,3.5148617230930497,3.18347924589877,3.39778591762097,3.25691474281003,3.2971010146963704,3.32414655125444,3.37602282829069,3.3402617761746205,3.39385671628643,3.16766463167959,3.10991392103721,3.23314476533218,3.3989316966894902,3.3747214649379598,3.33282116766487,3.1380829731701603,3.27566954856221,3.59236978379094,3.2765540378274,3.34324058388569,3.56051109239631,3.06745467193883,3.2615463510194,3.3644308534134,3.0815204766733904,3.11701197166586,3.2683814965708398,3.1329969510459303,3.61226663244315,3.36425334352031,3.41723274267418,3.5696771209644704,3.2796560097576704,3.3039772330453996,3.4683073886905897,3.6581530798293,3.3694439402738796,3.3675453206883104,3.47590654026388,3.3303622432124595,3.4293921914448195,3.37550527535577,3.40678458626141,3.3294684292970897,3.49094769424344,3.12008858072669,3.6390916063095498,3.44214768931499,3.34035478226395,3.42320155287358,3.44882858285182,3.1327063089076095,3.53004322440445,3.5458832258114303,3.34871247264969,2.99875093103366,3.10893719187397
7906,7.63730585082893,8.96435524191957,9.24588607153565,9.4463062755976,7.47479587299601,7.809269370895799,4.36541280854479,7.20777689476828,8.411580680211769,8.01974836403126,8.12784706429437,8.09962679850798,6.66177671279953,5.40313684870997,8.96311758111153,8.86432220992539,8.40029567933915,8.50797789463137,7.7506363484204295,8.67637886697198,8.406583847018581,8.687059809657491,9.38821285297642,8.3598183386758,7.682198786986589,5.140128770607441,7.105570132912401,7.455689445071349,6.5611721046782305,7.4197423072122,6.89622073858902,7.5712258436428295,9.47697267857558,9.311020951479689,7.98094261664318,5.7441494621626195,7.163950103509119,7.77859707021426,9.405709085669962,8.30024577725277,7.51887081380125,6.55038459988016,9.224768624821289,8.95388104748343,7.75758857176128,9.06864372123492,8.80960918625092,9.55067019652911,6.836667385943789,8.6624602576577,7.97697114473348,8.28073030268633,8.75692143167512,8.07048250447989,7.07654348180753,9.3153027630663,8.80085224152768,5.995634870035139,8.54850757708119,8.44747514574485,8.900290367605232,9.086845663467681,10.1661153019387,8.23433337207322,9.51349092596266,9.83152757491691,9.034680938781689,7.96759239406505,9.09662055168682,9.20718651116023,9.41575203578978,7.97600515237571,8.680503797447129,9.99083497971265,8.807038912203721,9.88189093883747,8.74848146213726,10.016548403279302,9.24235594455674,7.96122499436425,8.567060181111
7907,5.96688019460485,3.1227697111544903,8.89824443986208,5.9664816761980095,8.8793324337271,8.44158625348171,8.52455280029675,7.81200936092595,8.77494028901004,7.69965929887514,5.53071359723234,7.818970135132379,7.60159612875472,7.584673706226599,7.668809100437519,7.075691819457179,6.76876328611995,8.10914102286142,7.02144770010468,6.77668572388146,3.9334420714855405,5.73959861517566,4.25386080158197,6.47113206259498,7.516608534242559,6.96097998261668,8.36341895494886,8.303555319134459,7.89576933672713,5.68574177561945,6.8791863154618005,7.757962121751651,7.3802680129179405,7.51293379732872,5.620412411104031,8.117015562009831,8.28715007160217,6.45486970549796,6.31299015716191,8.25305400888168,8.585336009763731,7.679368211590179,7.61178394864141,6.19218903081502,7.85114880681075,6.80705248713133,7.51703637769992,3.22975037178143,7.89944234550764,7.50848668957404,5.483112988846821,7.6897693322660805,8.22662232313678,6.73505349025532,8.17047776741181,6.4376954615459,7.4675837907183595,5.8393665393627,8.13620846456253,7.285575251562411,7.24976226783723,8.020239252105549,7.85191440058642,7.3537573062807,7.635629085369331,7.90361753681451,6.711965679430491,5.11975389030578,8.07235046359286,6.91218035883754,8.473709563789361,5.592128139790731,7.685433308437929,3.2078791512564506,7.014124823259291,8.99253338608337,3.60699929364644,8.237093750729,7.570162467235201,6.93231481511871,9.28048976614459
